IDENT,AGE10,CA0ACATAEU_15,CA0AREGIONF_15,CA0AREG_15,CA11,CA12,CA20_15,CA23A,CA23C,CA23D,CA23E,CA23F,CA23G,CA24,CA25,CA26,CA7,CA8,CA8B3,OS1,PER1,Q1,Q31,STRADEF,CA23C_DETAIL_1,CA23C_DETAIL_10,CA23C_DETAIL_11,CA23C_DETAIL_12,CA23C_DETAIL_13,CA23C_DETAIL_14,CA23C_DETAIL_15,CA23C_DETAIL_16,CA23C_DETAIL_17,CA23C_DETAIL_18,CA23C_DETAIL_2,CA23C_DETAIL_3,CA23C_DETAIL_4,CA23C_DETAIL_6,CA23C_DETAIL_7,CA23C_DETAIL_8,CA23C_DETAIL_9,CA23G_1,CA23G_2,CA23G_3,CA23G_4,CA23G_5,CA26_8,CONTRAT_15,LIEUNAIS,PHD,PONDEF,REGETAB,SALPRS_15,SITDE_15,TAPE,TAPI,ZUS
C0040300,26,111,AQUITAINE,72,4,1,2,2,,,,,,1,2,6,,,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,13L,66.569550159,72,1794.328125,1,0,11,2
C0040302,26,111,AQUITAINE,72,3,2,2,2,,,,,,2,,,,2,,2,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,2.9367062419,72,2033.328125,1,8,13,2
C0040314,26,111,RHÔNE-ALPES,82,6,4,2,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,6.3047515917,11,2225,1,0,11,2
C0040371,26,111,ALSACE,42,1,5,2,2,,,,,,3,,,,,,2,1,1,2,34,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,09M,45.910138525,72,1679,1,9,48,2
C0040416,25,111,AQUITAINE,72,6,6,2,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,3.6380907381,72,1735,1,2,38,2
C0040425,26,111,ÎLE-DE-FRANCE,11,1,1,2,2,,,,,,2,,,,,,1,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,3.478243951,72,3112.3125,1,0,15,2
C0040427,26,111,AQUITAINE,72,4,3,1,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,3.5637629183,72,2833.3125,1,0,0,2
C0040430,26,111,ÎLE-DE-FRANCE,11,1,3,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,47.635223299,11,1486,1,0,0,2
C0040447,26,111,ÎLE-DE-FRANCE,11,2,2,2,2,,,,,,2,,,,,,2,1,2,2,34,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,09M,56.188934935,72,1841,1,10,38,2
C0040465,26,111,AQUITAINE,72,1,1,2,2,,,,,,1,2,49,,,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,0,,00,12L,40.714885211,72,,2,0,,2
C0040469,26,111,CENTRE,24,,2,1,2,,,,,,2,,,1,,,1,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10M,52.095049407,73,1430,1,10,30,2
C0040484,26,111,RHÔNE-ALPES,82,7,6,1,2,,,,,,2,,,,,,2,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,7.0267897112,72,2553.328125,1,0,21,2
C0040496,29,111,ÎLE-DE-FRANCE,11,6,4,1,2,,,,,,2,,,,,,1,2,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18L,4.9699556399,11,2250,1,0,0,1
C0040536,26,111,POITOU-CHARENTES,54,1,4,2,1,8,3,2,,,2,,,,,,2,1,2,2,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,13L,43.779515162,23,1766,1,0,0,2
C0040559,26,111,MIDI-PYRÉNÉES,73,3,3,2,2,,,,,,2,,,,,,2,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,6.0159637693,83,2250,1,7,23,1
C0040576,27,111,MIDI-PYRÉNÉES,73,3,1,1,2,,,,,,2,,,,,,2,1,1,2,47,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,70.028490638,73,2491.65625,1,0,0,2
C0040578,26,111,PROVENCE-ALPES-CÔTE D'AZUR,93,1,4,2,2,,,,,,2,,,,,,2,1,2,2,47,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,48.568138877,72,2078,1,3,3,2
C0040587,26,300,AQUITAINE,72,2,4,1,2,,,,,,2,,,,,,1,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,3.9766172874,72,2288,1,14,14,2
C0040591,26,221,MIDI-PYRÉNÉES,73,6,5,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,35.088449784,72,1492,1,0,0,2
C0040675,25,112,AQUITAINE,72,2,1,2,2,,,,,,2,,,,,,2,1,1,2,20,,,,,,,,,,,,,,,,,,,,,,,,,00,05,76.864665899,72,,3,,,2
C0040679,25,111,ALSACE,42,5,5,2,2,,,,,,2,,,,,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,31.843585371,93,2408.15625,1,0,0,1
C0040699,26,111,CENTRE,24,6,4,2,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,4.3777650233,72,3338,1,0,3,2
C0040738,25,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,45.349138453,73,2402,1,6,34,2
C0040753,25,111,AQUITAINE,72,2,2,2,2,,,,,,2,,,,,,2,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,42.19255327,72,1700,1,0,25,2
C0040772,25,111,BOURGOGNE,26,6,6,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,16,32.104408948,53,2173,1,2,,2
C0040820,25,400,AQUITAINE,72,1,4,2,2,,,,,,2,,,,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,,00,13L,50.304190329,72,,2,1,,2
C0040896,25,111,AQUITAINE,72,2,4,2,2,,,,,,2,,,,,,1,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,41.413253774,72,1136,1,2,55,2
C0040906,25,211,ÎLE-DE-FRANCE,11,6,5,2,2,,,,,,2,,,1,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,70.014602658,11,1774,1,2,2,2
C0040928,25,111,AQUITAINE,72,2,1,2,2,,,,,,2,,,,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,13L,67.57962845,72,1919,1,0,,2
C0040962,25,111,AQUITAINE,72,5,6,1,2,,,,,,1,1,5,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,16,41.54527428,91,1260,1,0,,2
C0041060,25,112,AQUITAINE,72,,5,2,2,,,,,,2,,,,,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,13L,39.24967018,72,,1,0,,2
C0041168,25,111,ÎLE-DE-FRANCE,11,7,7,2,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,05,24.752470199,72,2275,1,10,27,2
C0041188,27,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,69.163759392,72,1486,1,6,56,2
C0041193,25,111,CENTRE,24,1,3,2,2,,,,,,2,,,2,,,2,1,2,2,36,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,41.719853131,72,1900,1,3,3,2
C0041213,25,111,ÎLE-DE-FRANCE,11,5,4,1,2,,,,,,2,,,1,,,2,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,12L,39.83636853,73,2600,1,2,2,2
C0041216,25,300,MIDI-PYRÉNÉES,73,4,1,2,1,8,3,2,,,2,,,,,,1,1,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00,13L,55.493848929,72,,3,0,,2
C0041249,25,111,ÎLE-DE-FRANCE,11,3,3,2,2,,,,,,2,,,,,,1,2,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,50.072619331,11,2150,1,19,19,1
C0041259,28,111,ÎLE-DE-FRANCE,11,,,1,2,,,,,,2,,,,,,1,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18L,8.5355425233,72,2491.65625,1,0,10,2
C0041274,25,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,47,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,13M,34.433543289,72,1300,1,2,2,2
C0041375,25,111,AQUITAINE,72,4,4,1,2,,,,,,2,,,,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,41.826753178,72,2371.25,1,0,22,2
C0041401,25,111,AQUITAINE,72,5,4,2,2,,,,,,2,,,,1,,2,1,1,2,36,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,46.627888873,72,1645,1,0,14,2
C0041404,24,111,AQUITAINE,72,5,5,1,2,,,,,,2,,,,,,2,1,1,2,50,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18L,38.212724317,72,2575,1,0,0,2
C0041424,29,111,RHÔNE-ALPES,82,6,5,1,3,,,,,,2,,,1,,,2,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,4.3499216359,72,2400,1,8,8,2
C0041427,25,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,3,2,2,,,,,,2,,,,,,2,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06T,36.71151156,93,1180,1,2,20,2
C0041436,25,111,PAYS DE LA LOIRE,52,7,7,1,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,44.014805787,72,2200,1,4,4,2
C0041456,25,111,MIDI-PYRÉNÉES,73,4,4,2,2,,,,,,2,,,,,,1,1,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,00,10L,35.774178531,73,,2,0,,2
C0041492,32,111,AQUITAINE,72,5,7,1,2,,,,,,1,3,94,,,,1,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,18L,3.7207111614,72,1484,1,19,,2
C0041513,30,111,PROVENCE-ALPES-CÔTE D'AZUR,93,1,1,2,2,,,,,,2,,,3,3,1,1,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18L,6.2203118061,11,2583.328125,1,0,0,2
C0041608,24,111,AQUITAINE,72,,4,2,2,,,,,,2,,,1,,,2,1,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,09M,44.730204044,73,1700,1,0,,2
C0041620,24,111,ÎLE-DE-FRANCE,11,5,4,2,2,,,,,,2,,,,1,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,32.766474713,26,2175,1,1,6,2
C0041652,24,111,AQUITAINE,72,1,1,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,55.270837083,72,1920.3125,1,2,7,2
C0041660,24,111,AQUITAINE,72,1,3,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,55.793536679,72,2100,1,3,5,2
C0041671,24,111,ÎLE-DE-FRANCE,11,,,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,56.544470184,54,2317,1,3,8,2
C0041707,24,111,AQUITAINE,72,1,1,1,2,,,,,,2,,,,,,1,1,2,2,47,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,80.127471697,72,2383.328125,1,0,0,2
C0041745,24,111,AQUITAINE,72,5,3,2,2,,,,,,2,,,,,,2,1,1,2,40,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10L,45.253365957,72,1858,1,15,48,2
C0041753,24,111,AQUITAINE,72,,2,2,2,,,,,,2,,,,1,,1,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10L,61.664486467,72,1950,1,3,32,1
C0041766,24,111,ÎLE-DE-FRANCE,11,5,5,2,2,,,,,,1,3,9,1,,,2,1,2,2,47,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,13M,90.645405841,11,2023,1,6,26,2
C0041985,24,111,ÎLE-DE-FRANCE,11,3,2,1,2,,,,,,2,,,,,,2,1,2,2,33,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,08,60.504805268,72,2000,1,0,18,2
C0042001,24,221,AQUITAINE,72,1,1,2,2,,,,,,2,,,,,,1,1,2,2,50,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,17,41.925009929,72,2416,1,0,9,2
C0042046,24,111,ÎLE-DE-FRANCE,11,3,2,2,2,,,,,,2,,,,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,65.202431965,72,2490,1,4,8,2
C0042082,24,400,AQUITAINE,72,1,1,2,2,,,,,,2,,,,,,1,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,12L,50.015589632,73,1200,1,0,0,2
C0042106,24,221,AQUITAINE,72,2,2,2,2,,,,,,2,,,,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,65.297827897,93,1500,1,7,9,2
C0042243,24,111,ÎLE-DE-FRANCE,11,1,1,2,2,,,,,,2,,,,,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,38.425041899,11,3371,1,6,9,2
C0042414,24,211,AQUITAINE,72,,2,2,2,,,,,,2,,,,,,2,1,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10L,53.30374151,72,1012.5,1,,54,2
C0042429,24,112,AQUITAINE,72,1,1,2,2,,,,,,2,,,3,3,1,1,1,2,2,47,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,41.036588887,72,2240,1,0,0,2
C0042444,24,111,AQUITAINE,72,4,2,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,51.007163667,72,1862.3125,1,5,5,2
C0042577,24,111,PICARDIE,22,1,3,1,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,14L,49.250535114,72,2700,1,8,8,2
C0042651,24,111,AQUITAINE,72,1,4,1,1,28,1,2,,,2,,,,,,2,1,2,2,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,12L,38.314323817,72,1400,1,8,8,2
C0042701,24,111,AQUITAINE,72,5,3,1,2,,,,,,1,2,19,4,4,1,1,1,1,2,40,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,12M,25.805952666,72,1804.3125,1,0,,1
C0042709,28,111,ALSACE,42,,,2,2,,,,,,2,,,3,3,2,2,1,1,3,52,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,01,18M,3.3454489359,24,6500,1,1,,2
C0042725,24,111,MIDI-PYRÉNÉES,73,,3,2,2,,,,,,2,,,,,,1,1,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,08,35.14236317,72,1412,1,0,,2
C0042792,23,111,AQUITAINE,72,1,3,2,1,8,2,2,,,2,,,,,,2,1,1,2,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,13M,44.632705727,72,1700,1,3,3,2
C0042801,23,111,AQUITAINE,72,2,2,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,44.923361742,72,1625,1,1,4,2
C0042813,23,111,PROVENCE-ALPES-CÔTE D'AZUR,93,4,3,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,56.640427513,54,2225.328125,1,5,17,2
C0042892,23,111,AQUITAINE,72,5,6,2,2,,,,,,2,,,,,,2,1,1,2,24,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,05,122.18256339,72,2000,1,0,0,2
C0042924,26,111,ÎLE-DE-FRANCE,11,5,6,2,2,,,,,,2,,,4,,,2,1,1,2,50,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",01,13M,39.443684814,11,4600,1,0,0,2
C0042934,23,111,BASSE-NORMANDIE,25,1,3,2,2,,,,,,2,,,,,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,46.060391782,72,2400,1,0,0,2
C0042938,23,211,ALSACE,42,6,4,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,36.387222396,11,1969,1,14,14,2
C0042947,23,111,ÎLE-DE-FRANCE,11,1,5,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,49.944525207,54,2200,1,0,0,2
C0043039,23,112,AQUITAINE,72,4,1,2,2,,,,,,2,,,,,,2,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,07T,41.252464342,72,1380,1,0,0,2
C0043094,23,111,ÎLE-DE-FRANCE,11,1,3,2,2,,,,,,2,,,2,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,53.364565527,53,2100,1,8,37,2
C0043119,23,221,AQUITAINE,72,3,5,2,2,,,,,,1,1,5,,,,1,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,10L,58.234088907,72,1619,1,2,37,2
C0043147,23,111,ÎLE-DE-FRANCE,11,3,5,2,2,,,,,,2,,,,,,2,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10L,82.338088779,11,1470,1,26,26,2
C0043201,23,111,PICARDIE,22,2,2,2,2,,,,,,2,,,,,,1,1,1,2,47,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,37.473047309,72,1850,1,6,11,2
C0043208,23,111,AQUITAINE,72,3,3,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,36.803017217,72,2708,1,0,23,2
C0043285,23,300,AQUITAINE,72,7,7,1,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,36.016542507,73,1400,1,1,5,2
C0043296,23,111,LIMOUSIN,74,2,3,2,1,1,3,2,,,2,,,,,,1,1,1,2,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,01 Non salarié,00,09M,20.977764383,74,,1,,,2
C0043395,23,111,AQUITAINE,72,6,5,2,2,,,,,,2,,,,1,,2,1,2,2,34,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,09M,62.032812302,72,1375,1,0,11,2
C0043418,23,111,AQUITAINE,72,1,1,2,2,,,,,,2,,,,1,,1,1,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,04T,106.6284674,72,1300,1,0,45,2
C0043518,23,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,50.102447346,52,2240,1,0,39,2
C0043542,24,111,AQUITAINE,72,2,2,1,2,,,,,,2,,,,3,,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06T,42.331033667,72,2100,1,3,3,2
C0043545,22,111,AQUITAINE,72,,,2,2,,,,,,2,,,,,,1,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,57.432372835,93,1733,1,6,11,2
C0043613,23,111,AQUITAINE,72,3,3,2,2,,,,,,2,,,,,,2,1,1,2,39,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,07T,47.400463778,72,2082,1,0,38,2
C0043674,23,111,AQUITAINE,72,4,5,2,2,,,,,,2,,,,1,,2,1,1,2,40,,,,,,,,,,,,,,,,,,,,,,,,,00,10M,25.332297243,72,,2,3,,2
C0043778,23,300,AQUITAINE,72,3,3,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,13L,53.331865988,91,,1,0,,2
C0043924,23,111,MIDI-PYRÉNÉES,73,2,2,2,2,,,,,,2,,,,,,2,1,2,2,47,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,35.978310099,73,1000,1,2,2,2
C0043978,27,111,ÎLE-DE-FRANCE,11,6,3,2,2,,,,,,2,,,,,,2,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18L,13.656758957,73,3473,1,0,22,2
C0043995,23,111,MIDI-PYRÉNÉES,73,1,3,2,2,,,,,,2,,,,,,1,1,1,2,40,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,12M,42.9738739,73,3550,1,0,0,2
C0044042,23,111,AQUITAINE,72,2,2,2,2,,,,,,2,,,,,,1,1,1,2,24,,,,,,,,,,,,,,,,,,,,,,,,,00,05,117.22432168,72,,2,5,,2
C0044066,23,111,AQUITAINE,72,2,3,2,2,,,,,,2,,,,2,,2,1,1,2,47,,,,,,,,,,,,,,,,,,,,,,,,,00,13M,62.677076755,72,,5,,,2
C0044145,23,111,RHÔNE-ALPES,82,1,3,2,2,,,,,,2,,,,,,2,1,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,,00,10L,50.820460801,72,,5,5,,2
C0044222,23,111,ÎLE-DE-FRANCE,11,1,4,2,2,,,,,,2,,,,,,2,1,1,2,20,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06T,51.450417309,72,2058,1,4,45,2
C0044267,23,111,AQUITAINE,72,7,4,2,2,,,,,,2,,,,,,2,1,1,2,34,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,09M,50.554703312,72,1380,1,3,23,2
C0044308,26,111,ÎLE-DE-FRANCE,11,5,5,2,2,,,,,,2,,,1,,,1,1,2,2,38,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10L,105.10673766,11,1860,1,0,11,2
C0044324,25,111,AQUITAINE,72,6,5,2,2,,,,,,2,,,,,,1,1,1,2,34,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,09M,35.652481364,72,3950,1,0,0,2
C0044329,25,111,ÎLE-DE-FRANCE,11,5,6,2,2,,,,,,2,,,,,,2,1,2,2,39,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,97.157625326,72,2500,1,3,3,2
C0044462,29,111,PAYS DE LA LOIRE,52,3,3,1,1,8,3,2,,,2,,,,,,2,1,2,2,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,18L,8.9025581281,11,1450,1,0,0,2
C0044464,31,111,AQUITAINE,72,1,1,1,2,,,,,,2,,,,,,2,1,1,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18L,3.4880854451,72,2408.3320313,1,0,12,2
C0044473,27,111,AQUITAINE,72,3,1,2,2,,,,,,2,,,,,,2,1,2,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,87.739459123,72,1490,1,2,15,1
C0044534,25,111,AQUITAINE,72,1,1,2,2,,,,,,2,,,,,,1,1,1,2,47,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,14M,43.303808935,31,1719,1,0,0,2
C0044555,28,111,AQUITAINE,72,2,6,1,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,3.483974449,73,2500,1,7,39,2
C0044563,26,400,CORSE,94,2,2,1,2,,,,,,2,,,,,,1,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,4.8825646354,94,2400,1,10,22,2
C0044569,28,111,AQUITAINE,72,3,3,2,1,1,1,1,1356,3,2,,,,,,1,2,2,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"02 CDI, Fonctionnaire",00,12L,61.85130518,72,1325,1,2,2,2
C0044570,27,111,AQUITAINE,72,6,5,2,2,,,,,,2,,,,,,2,1,2,2,52,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,18L,7.7679775114,72,2500,1,3,,2
C0044640,23,111,AQUITAINE,72,3,2,2,2,,,,,,2,,,,,,2,1,1,2,29,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06T,38.20174426,72,1800,1,0,0,2
C0044641,24,221,PROVENCE-ALPES-CÔTE D'AZUR,93,4,7,2,2,,,,,,2,,,,,,2,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13L,47.853828314,72,2716.3125,1,5,5,2
C0044652,30,111,ÎLE-DE-FRANCE,11,,,2,2,,,,,,2,,,,4,,1,1,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,13L,53.846833856,52,2200,1,2,,2
